Country,Country2,ID,Gall_sp,Status,Parasitoid,Number,Tree_host
AT, Austria,825,Andricus kollari,bisexual,Mesopolobus fuscipes,,
GB, United Kingdom,825,Andricus kollari,bisexual,Mesopolobus fuscipes,459,Q. cerris 
UA, Ukraine,825,Andricus kollari,bisexual,Mesopolobus fuscipes,2,
GB, United Kingdom,826,Andricus kollari,bisexual,Mesopolobus tibialis,7,Q. cerris 
GB, United Kingdom,827,Andricus kollari,bisexual,Mesopolobus xanthocerus,16,Q. cerris 
HU, Hungary,827,Andricus kollari,bisexual,Mesopolobus xanthocerus,1,
HU, Hungary,828,Andricus kollari,bisexual,Aulogymnus gallarum,5,Q. cerris
HU, Hungary,829,Andricus kollari,bisexual,Aulogymnus testaceoviridis,1,Q. cerris
AT, Austria,830,Andricus kollari,asexual,Ceroptres clavicornis,1,
DE, Germany,830,Andricus kollari,asexual,Ceroptres clavicornis,,
GB, United Kingdom,830,Andricus kollari,asexual,Ceroptres clavicornis,1,
HU, Hungary,830,Andricus kollari,asexual,Ceroptres clavicornis,1,Q. petraea 
PL, Poland,830,Andricus kollari,asexual,Ceroptres clavicornis,,
RO, Romania,830,Andricus kollari,asexual,Ceroptres clavicornis,,
HU, Hungary,831,Andricus kollari,asexual,Synergus crassicornis,2,Q. robur 
UA, Ukraine,831,Andricus kollari,asexual,Synergus crassicornis,,
DE, Germany,831,Andricus kollari,asexual,Synergus crassicornis,,
FR, France,831,Andricus kollari,asexual,Synergus crassicornis,,
GB, United Kingdom,831,Andricus kollari,asexual,Synergus crassicornis,20,Q. robur 
HU, Hungary,831,Andricus kollari,asexual,Synergus crassicornis,55,Q. petraea Q. robur 
IT, Italy,831,Andricus kollari,asexual,Synergus crassicornis,2,Q. pubescens 
NL, Netherlands,831,Andricus kollari,asexual,Synergus crassicornis,,Q. robur 
PL, Poland,831,Andricus kollari,asexual,Synergus crassicornis,,
TR, Turkey,831,Andricus kollari,asexual,Synergus crassicornis,1,Q. infectoria
AT, Austria,832,Andricus kollari,asexual,Synergus hayneanus,,
FR, France,832,Andricus kollari,asexual,Synergus hayneanus,,
HU, Hungary,832,Andricus kollari,asexual,Synergus hayneanus,52,Q. petraea Q. robur 
RO, Romania,832,Andricus kollari,asexual,Synergus hayneanus,,
UA, Ukraine,832,Andricus kollari,asexual,Synergus hayneanus,,
DE, Germany,833,Andricus kollari,asexual,Synergus incrassatus,,
AT, Austria,834,Andricus kollari,asexual,Synergus pallicornis,,
DE, Germany,834,Andricus kollari,asexual,Synergus pallicornis,,
HR, Croatia,834,Andricus kollari,asexual,Synergus pallicornis,,Q. pubescens 
HU, Hungary,834,Andricus kollari,asexual,Synergus pallicornis,1,Q. petraea 
RO, Romania,834,Andricus kollari,asexual,Synergus pallicornis,,
UA, Ukraine,834,Andricus kollari,asexual,Synergus pallicornis,,
GB, United Kingdom,835,Andricus kollari,asexual,Synergus pallidipennis,39,
HU, Hungary,835,Andricus kollari,asexual,Synergus pallidipennis,6,Q. robur 
NL, Netherlands,835,Andricus kollari,asexual,Synergus pallidipennis,,
UA, Ukraine,835,Andricus kollari,asexual,Synergus pallidipennis,,
AT, Austria,836,Andricus kollari,asexual,Synergus pallipes,,
FR, France,836,Andricus kollari,asexual,Synergus pallipes,,
GB, United Kingdom,836,Andricus kollari,asexual,Synergus pallipes,3,Q. robur 
HU, Hungary,836,Andricus kollari,asexual,Synergus pallipes,20,Q. petraea Q. robur 
NL, Netherlands,836,Andricus kollari,asexual,Synergus pallipes,,Q. robur 
UA, Ukraine,836,Andricus kollari,asexual,Synergus pallipes,,
NL, Netherlands,837,Andricus kollari,asexual,Synergus radiatus,,
UA, Ukraine,837,Andricus kollari,asexual,Synergus radiatus,,
AT, Austria,838,Andricus kollari,asexual,Synergus reinhardi,,
DE, Germany,838,Andricus kollari,asexual,Synergus reinhardi,15,Q. robur 
FR, France,838,Andricus kollari,asexual,Synergus reinhardi,,
GB, United Kingdom,838,Andricus kollari,asexual,Synergus reinhardi,663,Q. robur 
HU, Hungary,838,Andricus kollari,asexual,Synergus reinhardi,,
NL, Netherlands,838,Andricus kollari,asexual,Synergus reinhardi,,Q. robur 
PL, Poland,838,Andricus kollari,asexual,Synergus reinhardi,,
RO, Romania,838,Andricus kollari,asexual,Synergus reinhardi,,
UA, Ukraine,838,Andricus kollari,asexual,Synergus reinhardi,,
AT, Austria,839,Andricus kollari,asexual,Synergus thaumacerus,,
HU, Hungary,840,Andricus kollari,asexual,Synergus tibialis,,
NL, Netherlands,840,Andricus kollari,asexual,Synergus tibialis,,
UA, Ukraine,840,Andricus kollari,asexual,Synergus tibialis,,
AT, Austria,841,Andricus kollari,asexual,Synergus umbraculus,,
DE, Germany,841,Andricus kollari,asexual,Synergus umbraculus,,
DZ, Algeria,841,Andricus kollari,asexual,Synergus umbraculus,,
FR, France,841,Andricus kollari,asexual,Synergus umbraculus,2,
GB, United Kingdom,841,Andricus kollari,asexual,Synergus umbraculus,365,Q. robur 
HU, Hungary,841,Andricus kollari,asexual,Synergus umbraculus,556,Q. petraea Q. pubescens Q. robur 
IT, Italy,841,Andricus kollari,asexual,Synergus umbraculus,,
PL, Poland,841,Andricus kollari,asexual,Synergus umbraculus,,
UA, Ukraine,841,Andricus kollari,asexual,Synergus umbraculus,,
ES, Spain,842,Andricus kollari,asexual,Eurytoma adleriae,4,
FR, France,842,Andricus kollari,asexual,Eurytoma adleriae,3,
HU, Hungary,842,Andricus kollari,asexual,Eurytoma adleriae,15,
IT, Italy,842,Andricus kollari,asexual,Eurytoma adleriae,1,
1349,,843,Andricus kollari,asexual,Eurytoma brunniventris,1349,
AT, Austria,843,Andricus kollari,asexual,Eurytoma brunniventris,,
BG, Bulgaria,843,Andricus kollari,asexual,Eurytoma brunniventris,9,Q. petraea 
DE, Germany,843,Andricus kollari,asexual,Eurytoma brunniventris,6,
ES, Spain,843,Andricus kollari,asexual,Eurytoma brunniventris,3,
FR, France,843,Andricus kollari,asexual,Eurytoma brunniventris,553,
GB, United Kingdom,843,Andricus kollari,asexual,Eurytoma brunniventris,85,Q. robur 
HU, Hungary,843,Andricus kollari,asexual,Eurytoma brunniventris,682,Q. petraea Q. pubescens Q. robur 
IE, Ireland,843,Andricus kollari,asexual,Eurytoma brunniventris,2,
IT, Italy,843,Andricus kollari,asexual,Eurytoma brunniventris,3,Q. pubescens 
MB,,843,Andricus kollari,asexual,Eurytoma brunniventris,,
NL, Netherlands,843,Andricus kollari,asexual,Eurytoma brunniventris,1,Q. robur 
UA, Ukraine,843,Andricus kollari,asexual,Eurytoma brunniventris,5,Q. robur
AT, Austria,844,Andricus kollari,asexual,Eurytoma setigera,,
FR, France,844,Andricus kollari,asexual,Eurytoma setigera,1,
HR, Croatia,844,Andricus kollari,asexual,Eurytoma setigera,,
HU, Hungary,844,Andricus kollari,asexual,Eurytoma setigera,4,Q. petraea
AT, Austria,845,Andricus kollari,asexual,Sycophila biguttata,7,
DE, Germany,845,Andricus kollari,asexual,Sycophila biguttata,1,Q. robur 
FR, France,845,Andricus kollari,asexual,Sycophila biguttata,1,
GB, United Kingdom,845,Andricus kollari,asexual,Sycophila biguttata,9,Q. robur 
HU, Hungary,845,Andricus kollari,asexual,Sycophila biguttata,13,Q. robur 
NL, Netherlands,845,Andricus kollari,asexual,Sycophila biguttata,,Q. robur 
RO, Romania,845,Andricus kollari,asexual,Sycophila biguttata,,
FR, France,846,Andricus kollari,asexual,Sycophila flavicollis,1,
FR, France,847,Andricus kollari,asexual,Sycophila variegata,6,Q. robur 
HU, Hungary,847,Andricus kollari,asexual,Sycophila variegata,7,Q. robur 
NL, Netherlands,847,Andricus kollari,asexual,Sycophila variegata,,Q. robur 
AT, Austria,848,Andricus kollari,asexual,Megastigmus dorsalis,,
BE, Belgium,848,Andricus kollari,asexual,Megastigmus dorsalis,1,
BG, Bulgaria,848,Andricus kollari,asexual,Megastigmus dorsalis,6,
DE, Germany,848,Andricus kollari,asexual,Megastigmus dorsalis,57,Q. robur 
ES, Spain,848,Andricus kollari,asexual,Megastigmus dorsalis,1,
FR, France,848,Andricus kollari,asexual,Megastigmus dorsalis,56,
GB, United Kingdom,848,Andricus kollari,asexual,Megastigmus dorsalis,128,Q. robur 
HU, Hungary,848,Andricus kollari,asexual,Megastigmus dorsalis,37,Q. petraea Q. robur 
NL, Netherlands,848,Andricus kollari,asexual,Megastigmus dorsalis,3,Q. robur 
TR, Turkey,848,Andricus kollari,asexual,Megastigmus dorsalis,3,Q. infectoria Q. petraea
AT, Austria,849,Andricus kollari,asexual,Megastigmus stigmatizans,,
BG, Bulgaria,849,Andricus kollari,asexual,Megastigmus stigmatizans,2,
DE, Germany,849,Andricus kollari,asexual,Megastigmus stigmatizans,,
FR, France,849,Andricus kollari,asexual,Megastigmus stigmatizans,55,
GB, United Kingdom,849,Andricus kollari,asexual,Megastigmus stigmatizans,29,Q. robur 
HU, Hungary,849,Andricus kollari,asexual,Megastigmus stigmatizans,28,Q. petraea Q. robur 
IT, Italy,849,Andricus kollari,asexual,Megastigmus stigmatizans,7,Q. pubescens
AT, Austria,850,Andricus kollari,asexual,Torymus auratus,1,
BE, Belgium,850,Andricus kollari,asexual,Torymus auratus,2,
BG, Bulgaria,850,Andricus kollari,asexual,Torymus auratus,1,
DE, Germany,850,Andricus kollari,asexual,Torymus auratus,44,Q. robur Mayr 1874 
FR, France,850,Andricus kollari,asexual,Torymus auratus,125,
GB, United Kingdom,850,Andricus kollari,asexual,Torymus auratus,395,Q. robur 
HU, Hungary,850,Andricus kollari,asexual,Torymus auratus,49,Q. petraea Q. robur 
NL, Netherlands,850,Andricus kollari,asexual,Torymus auratus,3,Q. robur 
RO, Romania,850,Andricus kollari,asexual,Torymus auratus,,
TR, Turkey,850,Andricus kollari,asexual,Torymus auratus,4,Q. infectoria Q. petraea
HU, Hungary,851,Andricus kollari,asexual,Torymus ?erucarum,78,Q. robur
BG, Bulgaria,852,Andricus kollari,asexual,Torymus geranii,,
FR, France,852,Andricus kollari,asexual,Torymus geranii,1,
GB, United Kingdom,852,Andricus kollari,asexual,Torymus geranii,53,Q. robur 
NL, Netherlands,852,Andricus kollari,asexual,Torymus geranii,,Q. robur 
RO, Romania,852,Andricus kollari,asexual,Torymus geranii,,
AT, Austria,853,Andricus kollari,asexual,Ormyrus nitidulus,18,
FR, France,853,Andricus kollari,asexual,Ormyrus nitidulus,6,
GB, United Kingdom,853,Andricus kollari,asexual,Ormyrus nitidulus,1,
HU, Hungary,853,Andricus kollari,asexual,Ormyrus nitidulus,129,Q. robur 
IT, Italy,853,Andricus kollari,asexual,Ormyrus nitidulus,,Q. robur
RO, Romania,854,Andricus kollari,asexual,(Mantero 1906),,
SI, Slovenia,854,Andricus kollari,asexual,(Mantero 1906),,
BG, Bulgaria,855,Andricus kollari,asexual,Ormyrus pomaceus,2,
MD, Moldova,855,Andricus kollari,asexual,Ormyrus pomaceus,,
HU, Hungary,856,Andricus kollari,asexual,Ormyrus nitidulus or O. pomaceus,7,Q. petraea Q. robur
AT, Austria,857,Andricus kollari,asexual,Caenacis lauta,,
DE, Germany,857,Andricus kollari,asexual,Caenacis lauta,1,
GB, United Kingdom,857,Andricus kollari,asexual,Caenacis lauta,1,Q. robur 
HR, Croatia,857,Andricus kollari,asexual,Caenacis lauta,2,
HU, Hungary,857,Andricus kollari,asexual,Caenacis lauta,61,Q. petraea Q. robur 
IE, Ireland,857,Andricus kollari,asexual,Caenacis lauta,1,
RO, Romania,857,Andricus kollari,asexual,Caenacis lauta,,
UA, Ukraine,857,Andricus kollari,asexual,Caenacis lauta,26,Q. robur
AT, Austria,858,Andricus kollari,asexual,Cecidostiba fungosa,,
DE, Germany,858,Andricus kollari,asexual,Cecidostiba fungosa,1,
FR, France,858,Andricus kollari,asexual,Cecidostiba fungosa,23,
GB, United Kingdom,858,Andricus kollari,asexual,Cecidostiba fungosa,5,Q. robur 
HU, Hungary,858,Andricus kollari,asexual,Cecidostiba fungosa,49,Q. petraea Q. robur 
NL, Netherlands,859,Andricus kollari,asexual,Cecidostiba geganius,,Q. robur 
HU, Hungary,860,Andricus kollari,asexual,Cecidostiba semifascia,3,Q. robur 
UA, Ukraine,860,Andricus kollari,asexual,Cecidostiba semifascia,1,
IT, Italy,861,Andricus kollari,asexual,Cyrtoptyx robustus,,
RO, Romania,861,Andricus kollari,asexual,Cyrtoptyx robustus,1,
FR, France,862,Andricus kollari,asexual,Hobbya stenonota,7,
GB, United Kingdom,862,Andricus kollari,asexual,Hobbya stenonota,3,Q. robur 
HU, Hungary,862,Andricus kollari,asexual,Hobbya stenonota,5,Q. petraea 
TR, Turkey,862,Andricus kollari,asexual,Hobbya stenonota,2,Q. trojana
GB, United Kingdom,863,Andricus kollari,asexual,Mesopolobus amaenus,2,Q. robur 
AT, Austria,864,Andricus kollari,asexual,Mesopolobus fasciiventris,,
GB, United Kingdom,864,Andricus kollari,asexual,Mesopolobus fasciiventris,1,Q. robur 
HU, Hungary,864,Andricus kollari,asexual,Mesopolobus fasciiventris,1,Q. robur 
NL, Netherlands,864,Andricus kollari,asexual,Mesopolobus fasciiventris,,Q. robur 
GB, United Kingdom,865,Andricus kollari,asexual,Mesopolobus sericeus,165,Q. robur 
IE, Ireland,865,Andricus kollari,asexual,Mesopolobus sericeus,,
GB, United Kingdom,866,Andricus kollari,asexual,Mesopolobus tibialis,1,Q. robur 
AT, Austria,867,Andricus kollari,asexual,Eupelmus spongipartus,,
BG, Bulgaria,867,Andricus kollari,asexual,Eupelmus spongipartus,1,Q. robur 
DE, Germany,867,Andricus kollari,asexual,Eupelmus spongipartus,1,
FR, France,867,Andricus kollari,asexual,Eupelmus spongipartus,38,
GB, United Kingdom,867,Andricus kollari,asexual,Eupelmus spongipartus,1,
HR, Croatia,867,Andricus kollari,asexual,Eupelmus spongipartus,3,Q. pubescens 
HU, Hungary,867,Andricus kollari,asexual,Eupelmus spongipartus,132,Q. petraea Q. robur 
RO, Romania,867,Andricus kollari,asexual,Eupelmus spongipartus,,
AT, Austria,868,Andricus kollari,asexual,Eupelmus urozonus,,
DE, Germany,868,Andricus kollari,asexual,Eupelmus urozonus,1,Q. robur 
FR, France,868,Andricus kollari,asexual,Eupelmus urozonus,8,
GB, United Kingdom,868,Andricus kollari,asexual,Eupelmus urozonus,13,Q. robur 
HU, Hungary,868,Andricus kollari,asexual,Eupelmus urozonus,24,Q. petraea Q. robur 
NL, Netherlands,868,Andricus kollari,asexual,Eupelmus urozonus,,Q. robur 
RO, Romania,868,Andricus kollari,asexual,Eupelmus urozonus,,
TR, Turkey,868,Andricus kollari,asexual,Eupelmus urozonus,2,Q. trojana 
UA, Ukraine,868,Andricus kollari,asexual,Eupelmus urozonus,1,Q. robur
AT, Austria,869,Andricus kollari,asexual,Eupelmus vesicularis,,
HU, Hungary,869,Andricus kollari,asexual,Eupelmus vesicularis,11,Q. robur
DE, Germany,870,Andricus kollari,asexual,Aulogymnus ?arsames,1,Q. robur
HR, Croatia,871,Andricus kollari,asexual,Aulogymnus gallarum,3,
HU, Hungary,871,Andricus kollari,asexual,Aulogymnus gallarum,1,Q. robur
GB, United Kingdom,872,Andricus kollari,asexual,Aulogymnus trilineatus,1,Q. robur
HU, Hungary,873,Andricus kollari,asexual,Baryscapus ?anasillus,11,Q. petraea
CZ, Czech Republic,874,Andricus kollari,asexual,Baryscapus berhidanus,,
FR, France,874,Andricus kollari,asexual,Baryscapus berhidanus,,
HU, Hungary,874,Andricus kollari,asexual,Baryscapus berhidanus,94,Q. petraea Q. pubescens Q. robur
HU, Hungary,875,Andricus kollari,asexual,Baryscapus ?pallidae,1,Q. robur
HU, Hungary,876,Andricus kollari,asexual,(Scambus sp.),3,Q. petraea
AT, Austria,877,Andricus legitimus,asexual,Synergus clandestinus,,
DE, Germany,877,Andricus legitimus,asexual,Synergus clandestinus,,
?ES,,877,Andricus legitimus,asexual,Synergus clandestinus,37,Q. faginea Q. pyrenaica aborted acorns 
FI, Finland,877,Andricus legitimus,asexual,Synergus clandestinus,,
GB, United Kingdom,877,Andricus legitimus,asexual,Synergus clandestinus,30,Q. robur 
HU, Hungary,877,Andricus legitimus,asexual,Synergus clandestinus,,
NL, Netherlands,877,Andricus legitimus,asexual,Synergus clandestinus,,Q. robur 
PL, Poland,877,Andricus legitimus,asexual,Synergus clandestinus,,
UA, Ukraine,877,Andricus legitimus,asexual,Synergus clandestinus,,Q. robur 
NL, Netherlands,878,Andricus legitimus,asexual,Synergus facialis,,Q. robur 
?ES,,879,Andricus legitimus,asexual,Eurytoma brunniventris,2,Q. pyrenaica 
NL, Netherlands,879,Andricus legitimus,asexual,Eurytoma brunniventris,,Q. robur 
?ES,,880,Andricus legitimus,asexual,Megastigmus dorsalis,48,Q. pyrenaica 
NL, Netherlands,880,Andricus legitimus,asexual,Megastigmus dorsalis,,Q. robur 
?ES,,881,Andricus legitimus,asexual,Hobbya stenonota,43,Q. pyrenaica 
ES, Spain,882,Andricus legitimus,asexual,Mesopolobus tibialis,1,Q. faginea 
?ES,,883,Andricus legitimus,asexual,Eupelmus spongipartus,24,Q. pyrenaica 
GB, United Kingdom,884,Andricus lignicolus,bisexual,Mesopolobus dubius,3,Q. cerris 
GB, United Kingdom,885,Andricus lignicolus,bisexual,Mesopolobus fuscipes,70,Q. cerris 
GB, United Kingdom,885,Andricus lignicolus,bisexual,Mesopolobus fuscipes,1,Q. cerris 
GB, United Kingdom,886,Andricus lignicolus,bisexual,Mesopolobus xanthocerus,3,Q. cerris 
AT, Austria,887,Andricus lignicolus,asexual,Ceroptres clavicornis,3,
BG, Bulgaria,887,Andricus lignicolus,asexual,Ceroptres clavicornis,,
HU, Hungary,887,Andricus lignicolus,asexual,Ceroptres clavicornis,10,Q. petraea Q. robur 
PL, Poland,887,Andricus lignicolus,asexual,Ceroptres clavicornis,,
RO, Romania,887,Andricus lignicolus,asexual,Ceroptres clavicornis,,
UA, Ukraine,888,Andricus lignicolus,asexual,"(Ionescu 1955, 1957)",,
AT, Austria,889,Andricus lignicolus,asexual,Synergus apicalis,,
HU, Hungary,889,Andricus lignicolus,asexual,Synergus apicalis,,
UA, Ukraine,889,Andricus lignicolus,asexual,Synergus apicalis,,
HU, Hungary,890,Andricus lignicolus,asexual,Synergus crassicornis,1,Q. robur
DE, Germany,891,Andricus lignicolus,asexual,Synergus facialis,,
GB, United Kingdom,891,Andricus lignicolus,asexual,Synergus facialis,16,Q. robur 
HU, Hungary,891,Andricus lignicolus,asexual,Synergus facialis,59,Q. petraea Q. robur 
NL, Netherlands,891,Andricus lignicolus,asexual,Synergus facialis,,
AT, Austria,892,Andricus lignicolus,asexual,Synergus hayneanus,,
DE, Germany,892,Andricus lignicolus,asexual,Synergus hayneanus,,
HU, Hungary,892,Andricus lignicolus,asexual,Synergus hayneanus,34,Q. petraea Q. robur 
RO, Romania,892,Andricus lignicolus,asexual,Synergus hayneanus,,
UA, Ukraine,892,Andricus lignicolus,asexual,Synergus hayneanus,,
AT, Austria,893,Andricus lignicolus,asexual,Synergus pallicornis,,
DE, Germany,893,Andricus lignicolus,asexual,Synergus pallicornis,,
HU, Hungary,893,Andricus lignicolus,asexual,Synergus pallicornis,1,Q. robur 
UA, Ukraine,893,Andricus lignicolus,asexual,Synergus pallicornis,,
,,894,Andricus lignicolus,asexual,(Diakontschuk & Melika 1994),,
AT, Austria,895,Andricus lignicolus,asexual,Synergus pallidipennis,,
GB, United Kingdom,895,Andricus lignicolus,asexual,Synergus pallidipennis,2,
HU, Hungary,895,Andricus lignicolus,asexual,Synergus pallidipennis,16,Q. petraea Q. robur 
UA, Ukraine,895,Andricus lignicolus,asexual,Synergus pallidipennis,,
AT, Austria,896,Andricus lignicolus,asexual,Synergus pallipes,,
HU, Hungary,896,Andricus lignicolus,asexual,Synergus pallipes,15,Q. petraea Q. robur 
NL, Netherlands,896,Andricus lignicolus,asexual,Synergus pallipes,,Q. robur 
UA, Ukraine,896,Andricus lignicolus,asexual,Synergus pallipes,,
DE, Germany,897,Andricus lignicolus,asexual,Synergus reinhardi,,
GB, United Kingdom,897,Andricus lignicolus,asexual,Synergus reinhardi,42,Q. robur 
HU, Hungary,897,Andricus lignicolus,asexual,Synergus reinhardi,,
NL, Netherlands,897,Andricus lignicolus,asexual,Synergus reinhardi,,Q. robur 
PL, Poland,897,Andricus lignicolus,asexual,Synergus reinhardi,,
RO, Romania,897,Andricus lignicolus,asexual,Synergus reinhardi,,
UA, Ukraine,897,Andricus lignicolus,asexual,Synergus reinhardi,,
UA, Ukraine,898,Andricus lignicolus,asexual,Synergus ruficornis,,
AT, Austria,899,Andricus lignicolus,asexual,Synergus umbraculus,13,
DE, Germany,899,Andricus lignicolus,asexual,Synergus umbraculus,,
FR, France,899,Andricus lignicolus,asexual,Synergus umbraculus,4,
GB, United Kingdom,899,Andricus lignicolus,asexual,Synergus umbraculus,10,Q. robur 
HU, Hungary,899,Andricus lignicolus,asexual,Synergus umbraculus,120,Q. petraea Q. robur 
NL, Netherlands,899,Andricus lignicolus,asexual,Synergus umbraculus,,Q. robur 
PL, Poland,899,Andricus lignicolus,asexual,Synergus umbraculus,,
UA, Ukraine,899,Andricus lignicolus,asexual,Synergus umbraculus,,
HU, Hungary,900,Andricus lignicolus,asexual,Eurytoma adleriae,13,
SK, Slovakia,900,Andricus lignicolus,asexual,Eurytoma adleriae,1,
AT, Austria,901,Andricus lignicolus,asexual,Eurytoma brunniventris,6,
BG, Bulgaria,901,Andricus lignicolus,asexual,Eurytoma brunniventris,12,
GB, United Kingdom,901,Andricus lignicolus,asexual,Eurytoma brunniventris,2,Q. robur 
HU, Hungary,901,Andricus lignicolus,asexual,Eurytoma brunniventris,96,Q. petraea Q. robur 
NL, Netherlands,901,Andricus lignicolus,asexual,Eurytoma brunniventris,,Q. robur 
AT, Austria,902,Andricus lignicolus,asexual,Eurytoma setigera,,
AT, Austria,903,Andricus lignicolus,asexual,Sycophila biguttata,4,
BG, Bulgaria,903,Andricus lignicolus,asexual,Sycophila biguttata,4,
DE, Germany,903,Andricus lignicolus,asexual,Sycophila biguttata,,
HU, Hungary,903,Andricus lignicolus,asexual,Sycophila biguttata,9,Q. petraea Q. robur 
RO, Romania,903,Andricus lignicolus,asexual,Sycophila biguttata,,
AT, Austria,904,Andricus lignicolus,asexual,Sycophila variegata,2,
BG, Bulgaria,904,Andricus lignicolus,asexual,Sycophila variegata,1,
HU, Hungary,904,Andricus lignicolus,asexual,Sycophila variegata,,
RO, Romania,904,Andricus lignicolus,asexual,Sycophila variegata,,
AT, Austria,905,Andricus lignicolus,asexual,Megastigmus dorsalis,,
BG, Bulgaria,905,Andricus lignicolus,asexual,Megastigmus dorsalis,25,
FR, France,905,Andricus lignicolus,asexual,Megastigmus dorsalis,2,
GB, United Kingdom,905,Andricus lignicolus,asexual,Megastigmus dorsalis,12,Q. robur 
HU, Hungary,905,Andricus lignicolus,asexual,Megastigmus dorsalis,48,Q. petraea Q. robur 
NL, Netherlands,905,Andricus lignicolus,asexual,Megastigmus dorsalis,,Q. robur 
UA, Ukraine,905,Andricus lignicolus,asexual,Megastigmus dorsalis,2,
BG, Bulgaria,906,Andricus lignicolus,asexual,Megastigmus stigmatizans,1,
DE, Germany,906,Andricus lignicolus,asexual,Megastigmus stigmatizans,,
GB, United Kingdom,906,Andricus lignicolus,asexual,Megastigmus stigmatizans,1,
AT, Austria,907,Andricus lignicolus,asexual,Torymus auratus,,
BG, Bulgaria,907,Andricus lignicolus,asexual,Torymus auratus,1,
FR, France,907,Andricus lignicolus,asexual,Torymus auratus,3,
GB, United Kingdom,907,Andricus lignicolus,asexual,Torymus auratus,6,Q. robur 
HU, Hungary,907,Andricus lignicolus,asexual,Torymus auratus,5,Q. robur 
RO, Romania,907,Andricus lignicolus,asexual,Torymus auratus,,
UA, Ukraine,907,Andricus lignicolus,asexual,Torymus auratus,2,Q. petraea
BG, Bulgaria,908,Andricus lignicolus,asexual,(Perilampus ruficornis),1,
AT, Austria,909,Andricus lignicolus,asexual,Ormyrus nitidulus,46,
BG, Bulgaria,909,Andricus lignicolus,asexual,Ormyrus nitidulus,26,
HU, Hungary,909,Andricus lignicolus,asexual,Ormyrus nitidulus,37,Q. petraea Q. robur 
RO, Romania,909,Andricus lignicolus,asexual,Ormyrus nitidulus,,
AT, Austria,910,Andricus lignicolus,asexual,Ormyrus pomaceus,15,
BG, Bulgaria,910,Andricus lignicolus,asexual,Ormyrus pomaceus,2,
DE, Germany,910,Andricus lignicolus,asexual,Ormyrus pomaceus,,
HU, Hungary,910,Andricus lignicolus,asexual,Ormyrus pomaceus,33,Q. petraea Q. pubescens Q. robur 
RO, Romania,910,Andricus lignicolus,asexual,Ormyrus pomaceus,,
UA, Ukraine,910,Andricus lignicolus,asexual,Ormyrus pomaceus,2,Q. petraea
AT, Austria,911,Andricus lignicolus,asexual,Caenacis lauta,,
HR, Croatia,911,Andricus lignicolus,asexual,Caenacis lauta,2,Q. pubescens Q. robur 
HU, Hungary,911,Andricus lignicolus,asexual,Caenacis lauta,36,Q. petraea Q. robur 
AT, Austria,912,Andricus lignicolus,asexual,Cecidostiba fungosa,,
HU, Hungary,912,Andricus lignicolus,asexual,Cecidostiba fungosa,58,Q. petraea Q. robur 
RO, Romania,912,Andricus lignicolus,asexual,Cecidostiba fungosa,,
HU, Hungary,913,Andricus lignicolus,asexual,Cecidostiba semifascia,1,Q. petraea 
HU, Hungary,914,Andricus lignicolus,asexual,Eumacepolus sp.?,1,Q. robur
FR, France,915,Andricus lignicolus,asexual,Mesopolobus amaenus,2,
GB, United Kingdom,915,Andricus lignicolus,asexual,Mesopolobus amaenus,4,Q. robur 
HU, Hungary,915,Andricus lignicolus,asexual,Mesopolobus amaenus,,
HU, Hungary,916,Andricus lignicolus,asexual,Mesopolobus dubius,,
AT, Austria,917,Andricus lignicolus,asexual,Mesopolobus fasciiventris,1,
HU, Hungary,917,Andricus lignicolus,asexual,Mesopolobus fasciiventris,11,Q. robur 
UA, Ukraine,917,Andricus lignicolus,asexual,Mesopolobus fasciiventris,1,
BG, Bulgaria,918,Andricus lignicolus,asexual,Mesopolobus sericeus,1,
GB, United Kingdom,918,Andricus lignicolus,asexual,Mesopolobus sericeus,23,Q. robur 
HU, Hungary,918,Andricus lignicolus,asexual,Mesopolobus sericeus,,
IE, Ireland,918,Andricus lignicolus,asexual,Mesopolobus sericeus,1,
,,919,Andricus lignicolus,asexual,Mesopolobus tibialis,,
HU, Hungary,920,Andricus lignicolus,asexual,Mesopolobus xanthocerus,,
AT, Austria,921,Andricus lignicolus,asexual,Eupelmus spongipartus,,
BG, Bulgaria,921,Andricus lignicolus,asexual,Eupelmus spongipartus,6,
HR, Croatia,921,Andricus lignicolus,asexual,Eupelmus spongipartus,,
HU, Hungary,921,Andricus lignicolus,asexual,Eupelmus spongipartus,13,Q. petraea Q. robur 
RO, Romania,921,Andricus lignicolus,asexual,Eupelmus spongipartus,,
BG, Bulgaria,922,Andricus lignicolus,asexual,Eupelmus urozonus,1,
GB, United Kingdom,922,Andricus lignicolus,asexual,Eupelmus urozonus,3,Q. robur 
HU, Hungary,922,Andricus lignicolus,asexual,Eupelmus urozonus,21,Q. robur 
HU, Hungary,923,Andricus lignicolus,asexual,Reikosiella rostrata,1,
AT, Austria,924,Andricus lignicolus,asexual,Aulogymnus skianeuros,,
BG, Bulgaria,924,Andricus lignicolus,asexual,Aulogymnus skianeuros,1,
HU, Hungary,924,Andricus lignicolus,asexual,Aulogymnus skianeuros,1,Q. petraea 
HU, Hungary,925,Andricus lignicolus,asexual,Aulogymnus trilineatus,,
HU, Hungary,926,Andricus lignicolus,asexual,Aprostocetus aethiops,3,Q. robur 
